Vehicle Type: Chevy Corvette (V8) 1998
Creation Date: 12/11/2012 4:57 PM
Notes: 

[Markers]

[Data]
Frame,Time,Engine RPM (SAE) rpm,Vehicle Speed (SAE) mph,Throttle Position (SAE) %,Ignition Timing Advance (SAE) °,Knock Retard °,Mass Air Flow (SAE) lb/min,Manifold Absolute Pressure (SAE) kPa,Engine Coolant Temp (SAE) °F,Intake Air Temp (SAE) °F,Delivered Engine Torque ft.lb,Trans Current Gear,Trans Input Shaft RPM rpm,Trans Output Shaft RPM rpm,TCC Mode,Delivered Trans Torque ft.lb,O2 Voltage B1S1 mV,O2 Voltage B2S1 mV,INJ. Pulse Width Avg. Bank 1 msec,INJ. Pulse Width Avg. Bank 2 msec,Short Term Fuel Trim Bank 1 (SAE) %,Short Term Fuel Trim Bank 2 (SAE) %,Long Term Fuel Trim Bank 1 (SAE) %,Long Term Fuel Trim Bank 2 (SAE) %,Cylinder Airmass g/cyl,Fuel Trim Cell,O2 Voltage B1S2 mV,O2 Voltage B2S2 mV,Fuel Tank Level gal
1639,06:48.427,621,0,8,22.0,0.0,0.906,41.0,163,75,31,1,0.0,0.0,0,30,69,773,2.7,2.7,0.8,1.6,13.3,13.3,0.17,20,799,838,17.63
1640,06:49.144,621,0,8,22.0,0.0,0.906,41.0,163,75,30,1,0.0,0.0,0,30,638,74,2.7,2.8,0.8,3.1,13.3,13.3,0.16,20,790,825,17.63
1641,06:49.253,617,0,8,22.0,0.0,0.907,41.0,163,75,30,1,0.0,0.0,0,30,638,74,2.7,2.8,0.8,3.1,13.3,13.3,0.16,20,790,825,17.63
1642,06:49.363,623,0,8,22.0,0.0,0.907,41.0,163,75,30,1,0.0,0.0,0,30,638,74,2.7,2.8,0.8,3.1,13.3,13.3,0.16,20,790,825,17.63
1643,06:49.487,626,0,8,21.5,0.0,0.907,41.0,163,75,30,1,0.0,0.0,0,30,638,74,2.7,2.8,0.8,3.1,13.3,13.3,0.16,20,790,825,17.63
1644,06:50.236,626,0,8,21.5,0.0,0.907,41.0,163,75,31,1,0.0,0.0,0,30,291,799,2.7,2.8,0.8,2.3,13.3,13.3,0.17,20,790,816,17.63
1645,06:50.361,627,0,8,21.5,0.0,0.907,41.0,163,75,31,1,0.0,0.0,0,30,291,799,2.7,2.8,0.8,2.3,13.3,13.3,0.17,20,790,816,17.63
1646,06:50.486,627,0,8,21.5,0.0,0.907,40.0,163,75,31,1,0.0,0.0,0,30,291,799,2.7,2.8,0.8,2.3,13.3,13.3,0.17,20,790,816,17.63
1647,06:50.595,630,0,8,21.5,0.0,0.905,40.0,163,75,31,1,0.0,0.0,0,30,291,799,2.7,2.8,0.8,2.3,13.3,13.3,0.17,20,790,816,17.63
1648,06:51.313,630,0,8,21.5,0.0,0.905,40.0,163,75,30,1,0.0,0.0,0,30,339,399,2.8,2.8,2.3,3.1,13.3,13.3,0.17,20,803,825,17.63
1649,06:51.437,631,0,8,21.5,0.0,0.906,41.0,163,75,30,1,0.0,0.0,0,30,339,399,2.8,2.8,2.3,3.1,13.3,13.3,0.17,20,803,825,17.63
